gene	mean	median	longest_isoform	merged
ENSG00000237301.2	2068	2068	2845	2845
ENSG00000235084.3	447	447	447	447
ENSG00000252417.1	68	68	68	68
ENSG00000294489.1	843	843	957	1474
ENSG00000236500.1	225	225	225	225
ENSG00000197312.13	10645	10665	10667	10667
ENSG00000215695.2	2321	2321	2321	2321
ENSG00000271742.1	256	256	256	256
ENSG00000116786.14	3809	3889	4134	4275
ENSG00000237938.5	645	645	645	645
ENSG00000162461.8	3129	3129	3129	3129
ENSG00000224459.3	551	551	551	551
ENSG00000162460.7	1443	1443	1443	1443
ENSG00000297277.1	1259	1259	1259	1259
ENSG00000162458.13	2471	2428	3498	4009
ENSG00000179743.5	1383	1186	2473	5534
ENSG00000224321.1	490	490	490	490
ENSG00000233954.7	1228	1228	2180	2180
ENSG00000178715.8	438	438	438	438
ENSG00000065526.13	12385	12385	12385	12385
ENSG00000270620.1	211	211	211	211
ENSG00000116809.12	2667	2720	2770	2794
ENSG00000234607.2	563	563	563	563
ENSG00000231353.1	260	260	260	260
ENSG00000275503.1	236	236	236	236
ENSG00000224966.4	962	962	962	962
ENSG00000183888.4	3039	3039	3039	3039
ENSG00000233078.1	466	466	466	466
ENSG00000173641.18	1635	2128	2415	2651
ENSG00000186510.12	2356	2491	2581	2584
ENSG00000307216.1	1637	1637	1637	1637
ENSG00000232456.1	704	704	704	704
ENSG00000184908.20	2791	2869	3331	3995
ENSG00000185519.9	1720	1720	1720	1720
ENSG00000142627.13	3946	3946	3946	3946
ENSG00000227959.3	1190	1079	1862	3569
ENSG00000297531.1	737	737	737	737
ENSG00000142632.17	3322	3322	3322	3322
ENSG00000291077.2	1001	889	1492	1518
ENSG00000237276.10	1720	1720	1720	1720
ENSG00000288398.1	2662	2662	2662	2662
ENSG00000132881.12	1574	1574	1574	1574
ENSG00000293791.1	740	740	882	882
ENSG00000233929.1	186	186	186	186
ENSG00000037637.11	6227	6227	6227	6227
ENSG00000055070.17	2805	3424	3480	3634
ENSG00000226457.1	381	381	381	381
ENSG00000187144.11	1381	1454	2015	2915
ENSG00000157191.20	1412	1432	2018	2021
ENSG00000290842.2	1765	606	5368	6150
ENSG00000226029.1	3245	3245	3245	3245
ENSG00000080947.16	2137	2137	2137	2137
ENSG00000306228.1	1949	1949	1949	1949
ENSG00000206652.1	164	164	164	164
ENSG00000224174.3	1538	1538	1558	2796
ENSG00000233421.6	1548	1548	1548	1548
ENSG00000277344.1	144	144	144	144
ENSG00000298308.1	2028	2028	2028	2028
ENSG00000225710.1	882	882	882	882
ENSG00000219481.11	5932	5932	5932	5932
ENSG00000271732.2	940	940	1121	1258
ENSG00000291072.2	1612	1583	2832	8628
ENSG00000215908.12	2773	2773	2773	2773
ENSG00000283773.1	166	166	166	166
ENSG00000293920.1	790	790	790	790
ENSG00000293901.1	511	511	511	511
ENSG00000186301.8	2291	2291	2291	2291
ENSG00000282143.2	1487	1487	2157	2718
ENSG00000207513.1	164	164	164	164
ENSG00000280114.1	1351	1351	1351	1351
ENSG00000290849.2	1722	1586	2205	2956
ENSG00000236698.1	435	435	435	435
ENSG00000296694.1	893	893	893	893
ENSG00000268869.9	3774	3774	3774	3774
ENSG00000279151.2	471	471	480	736
ENSG00000293526.1	1171	1171	1171	1171
ENSG00000282740.2	1474	1474	2129	2720
ENSG00000058453.17	6660	6660	6660	6660
ENSG00000290850.2	1464	1464	1464	1464
ENSG00000207389.1	164	164	164	164
ENSG00000227684.3	498	498	498	498
ENSG00000290851.2	2047	1871	3995	4988
ENSG00000186715.12	2185	2185	2185	2185
ENSG00000223643.6	735	735	735	735
ENSG00000230239.1	882	882	882	882
ENSG00000263811.1	73	73	73	73
ENSG00000302843.1	625	625	625	625
ENSG00000228549.5	2520	2520	2520	2520
ENSG00000277234.1	144	144	144	144
ENSG00000238142.5	869	681	1681	2160
ENSG00000235241.1	508	508	508	508
ENSG00000207005.1	164	164	164	164
ENSG00000272426.2	474	474	474	474
ENSG00000290122.2	876	876	876	876
ENSG00000117122.14	1007	1007	1045	1045
ENSG00000286898.2	408	408	408	408
ENSG00000226526.1	636	636	636	636
ENSG00000159363.19	3886	3981	3996	3996
ENSG00000288636.1	312	312	312	312
ENSG00000117118.12	1019	1015	1179	1510
ENSG00000117115.13	2984	2984	4361	4594
ENSG00000204362.7	1072	621	4676	5305
ENSG00000282843.1	1228	1228	1228	1228
ENSG00000142623.11	3846	3846	3846	3846
ENSG00000142619.4	3189	3189	3189	3189
ENSG00000266634.1	87	87	87	87
ENSG00000159339.13	1554	1554	2267	2742
ENSG00000276747.1	2396	2396	2396	2396
ENSG00000227751.1	311	311	311	311
ENSG00000179051.14	3035	3035	4040	4079
ENSG00000308620.1	436	436	436	436
ENSG00000290096.2	150	150	150	150
ENSG00000307703.1	1017	1017	1017	1017
ENSG00000306620.1	604	604	604	604
ENSG00000074964.17	4115	4035	4625	4832
ENSG00000302710.1	914	914	914	914
ENSG00000236648.2	821	821	943	1020
ENSG00000117148.8	1755	1755	1841	1844
ENSG00000296176.1	989	989	989	989
ENSG00000296161.1	1292	1292	1292	1292
ENSG00000284653.1	2013	2013	2013	2013
ENSG00000302372.1	1458	1458	1458	1458
ENSG00000261781.1	2471	2471	2471	2471
ENSG00000117154.12	1892	1892	1892	1892
ENSG00000280222.1	6473	6473	6473	6473
ENSG00000293810.1	1164	1164	1164	1164
ENSG00000230035.3	454	430	539	981
ENSG00000293766.1	393	393	393	393
ENSG00000225387.1	491	491	491	491
ENSG00000294535.1	319	319	319	319
ENSG00000179023.9	5045	5045	5045	5045
ENSG00000235282.3	266	266	266	266
ENSG00000225478.2	223	223	223	223
ENSG00000300147.1	1184	1184	1184	1184
ENSG00000009709.13	4120	4236	6309	6569
ENSG00000308985.1	558	558	558	558
ENSG00000179002.6	2520	2520	2520	2520
ENSG00000159423.17	2540	2540	3139	3337
ENSG00000265606.1	74	74	74	74
ENSG00000221662.1	78	78	78	78
ENSG00000310349.1	684	684	684	684
ENSG00000169991.11	6179	6179	6179	6179
ENSG00000295712.1	464	464	464	464
ENSG00000308389.1	913	913	913	913
ENSG00000307102.1	509	509	509	509
ENSG00000272084.1	3402	3402	3402	3402
ENSG00000127481.15	6232	3753	15892	19580
ENSG00000230424.4	706	683	910	1424
ENSG00000127463.16	5372	5488	6640	6649
ENSG00000309633.1	1540	1540	1540	1540
ENSG00000053372.5	2049	2049	2049	2049
ENSG00000286064.1	339	339	339	339
ENSG00000211454.16	1313	1313	1313	1313
ENSG00000162482.5	1215	1215	1215	1215
ENSG00000270728.1	525	525	525	525
ENSG00000308073.1	1239	1239	1239	1239
ENSG00000053371.14	2284	2284	3209	3334
ENSG00000200403.1	107	107	107	107
ENSG00000040487.13	1842	1805	2175	2175
ENSG00000077549.19	2884	1928	5943	7387
ENSG00000306364.1	472	472	472	472
ENSG00000240490.3	288	288	288	288
ENSG00000306329.1	526	526	526	526
ENSG00000173436.15	2685	3678	3723	3979
ENSG00000306287.1	776	776	852	1051
ENSG00000201609.1	141	141	141	141
ENSG00000235185.2	445	445	448	807
ENSG00000158747.15	1848	2037	2160	3271
ENSG00000270136.6	999	999	999	999
ENSG00000226396.1	455	455	455	455
ENSG00000306350.1	353	353	353	353
ENSG00000158748.4	3800	3800	3800	3800
ENSG00000162542.14	2674	2674	2946	3117
ENSG00000178828.7	1255	1255	1255	1255
ENSG00000235434.2	460	460	460	460
ENSG00000169914.6	6515	6515	6515	6515
ENSG00000308515.1	483	483	483	483
ENSG00000188784.4	785	785	785	785
ENSG00000242688.3	301	301	301	301
ENSG00000188257.12	875	858	970	1009
ENSG00000297402.1	877	877	877	877
ENSG00000127472.11	1918	1918	1918	1918
ENSG00000117215.15	2253	2253	2651	2681
ENSG00000307383.1	397	397	397	397
ENSG00000158786.5	2721	2721	2721	2721
ENSG00000227066.3	2493	2493	2493	2493
ENSG00000187980.7	1774	1621	3249	3472
ENSG00000162543.6	5562	5562	5562	5562
ENSG00000228105.3	657	657	657	657
ENSG00000284710.1	1548	1548	1548	1548
ENSG00000158816.16	6501	6501	9143	9161
ENSG00000226664.1	229	229	229	229
ENSG00000304627.1	630	630	630	630
ENSG00000236963.10	2600	2600	2993	4153
ENSG00000226487.1	376	376	376	376
ENSG00000284641.1	1156	1156	1156	1156
ENSG00000284743.2	793	793	793	793
ENSG00000296909.1	734	734	734	734
ENSG00000162545.6	2326	2326	2326	2326
ENSG00000289402.3	750	750	750	750
ENSG00000090432.7	2428	2428	2428	2428
ENSG00000215520.3	763	763	763	763
ENSG00000183114.8	2448	2448	2448	2448
ENSG00000158825.6	809	809	809	809
ENSG00000158828.8	2657	2657	2657	2657
ENSG00000284005.1	110	110	110	110
ENSG00000117242.7	4443	4443	4443	4443
ENSG00000244038.11	2033	2033	2126	2126
ENSG00000296887.1	563	563	563	563
ENSG00000117245.13	3833	3958	3969	4098
ENSG00000235432.1	479	479	479	479
ENSG00000189410.12	3801	3801	3898	3898
ENSG00000298940.1	660	660	660	660
ENSG00000233069.2	930	930	930	930
ENSG00000127483.19	4010	4353	6406	8283
ENSG00000075151.24	5435	5762	7832	9572
ENSG00000251914.1	62	62	62	62
ENSG00000221808.1	119	119	119	119
ENSG00000233072.1	385	385	385	385
ENSG00000236073.2	115	115	115	115
ENSG00000235112.1	296	296	296	296
ENSG00000287192.1	1111	1111	1111	1111
ENSG00000117298.16	3631	3458	5099	5586
ENSG00000236936.2	723	723	723	723
ENSG00000231105.2	2479	2479	2479	2479
ENSG00000296859.1	428	428	428	428
ENSG00000236216.5	376	376	376	376
ENSG00000228823.1	649	649	649	649
ENSG00000236009.1	607	607	607	607
ENSG00000227001.3	661	661	661	661
ENSG00000187952.9	1234	1234	1234	1234
ENSG00000186543.7	830	830	830	830
ENSG00000295832.1	363	363	429	459
ENSG00000142794.19	2858	2918	3767	3887
ENSG00000176378.8	327	327	327	327
ENSG00000162551.14	2275	2217	2536	2686
ENSG00000298372.1	638	638	683	965
ENSG00000289715.1	144	144	144	144
ENSG00000305564.1	503	503	503	503
ENSG00000233431.2	578	578	832	908
ENSG00000076864.21	3177	3322	3426	3972
ENSG00000090686.16	3562	3228	4419	6658
ENSG00000231978.2	307	307	307	307
ENSG00000187942.12	2598	2598	4016	4016
ENSG00000142798.20	14341	14341	14341	14341
ENSG00000305448.1	573	573	573	573
ENSG00000232037.3	483	483	483	483
ENSG00000293453.2	1205	1182	1270	2362
ENSG00000283234.2	844	844	844	844
ENSG00000219073.8	906	906	906	906
ENSG00000285959.1	1469	1469	1469	1469
ENSG00000273610.1	297	297	297	297
ENSG00000201919.1	104	104	104	104
ENSG00000142789.20	906	906	906	906
ENSG00000278124.1	297	297	297	297
ENSG00000201273.1	104	104	104	104
ENSG00000228397.4	1020	1039	1176	1631
ENSG00000218510.9	1217	1389	1404	2818
ENSG00000289694.1	2282	2282	2384	3897
ENSG00000285752.1	2574	2574	2574	2574
ENSG00000285794.1	222	222	222	222
ENSG00000070831.18	3554	2824	10503	23499
ENSG00000230068.2	692	692	692	692
ENSG00000271428.1	488	488	488	488
ENSG00000305135.1	481	481	481	481
ENSG00000162552.15	3968	3968	3968	3968
ENSG00000305152.1	324	324	324	324
ENSG00000285873.2	820	820	820	820
ENSG00000294752.1	670	651	859	2292
ENSG00000266564.1	62	62	62	62
ENSG00000294164.1	598	598	598	598
ENSG00000302675.1	1175	1175	1175	1175
ENSG00000234397.3	492	492	492	492
ENSG00000279625.1	1853	1853	1853	1853
ENSG00000299881.1	971	971	971	971
ENSG00000184677.18	8687	8701	8992	8992
ENSG00000302246.1	587	587	587	587
ENSG00000237200.1	273	273	273	273
ENSG00000070886.12	3410	3410	5019	5434
ENSG00000276835.2	109	109	109	109
ENSG00000173372.18	1305	1357	1771	2640
ENSG00000289692.1	833	833	833	833
ENSG00000159189.13	1217	1170	1548	1736
ENSG00000308848.1	312	312	312	312
ENSG00000173369.18	1170	1120	1570	2132
ENSG00000133216.17	6250	4014	11035	12107
ENSG00000265422.1	82	82	82	82
ENSG00000225952.1	480	480	480	480
ENSG00000264014.1	68	68	68	68
ENSG00000215906.9	1950	1950	1950	1950
ENSG00000297948.1	324	324	324	324
ENSG00000227868.7	551	512	664	794
ENSG00000004487.18	3069	2847	3984	6065
ENSG00000240553.1	666	666	666	666
ENSG00000263793.1	68	68	68	68
ENSG00000266802.1	77	77	77	77
ENSG00000169641.16	6063	6063	8412	8884
ENSG00000293565.1	51	51	51	51
ENSG00000229010.1	818	818	818	818
ENSG00000206935.1	107	107	107	107
ENSG00000252578.1	101	101	101	101
ENSG00000289014.2	1109	1109	1109	1109
ENSG00000179546.5	3319	3319	3319	3319
ENSG00000304077.1	1404	1404	1404	1404
ENSG00000215381.3	460	460	460	460
ENSG00000302918.1	652	652	652	652
ENSG00000261326.5	4516	4516	5301	5301
ENSG00000284726.1	604	604	604	604
ENSG00000125944.22	4721	2694	7751	7916
ENSG00000125945.16	3963	3788	4465	4786
ENSG00000249087.10	981	981	1266	1266
ENSG00000201405.1	93	93	93	93
ENSG00000271420.1	650	650	650	650
ENSG00000204219.11	1325	1435	1719	3282
ENSG00000232482.2	426	426	426	426
ENSG00000295946.1	703	703	745	1044
ENSG00000088280.21	3322	3344	4051	4263
ENSG00000007968.7	5196	5196	5196	5196
ENSG00000307540.1	1601	1601	1601	1601
ENSG00000307580.1	979	1023	1131	2676
ENSG00000235052.2	613	613	771	1067
ENSG00000117318.9	950	950	950	950
ENSG00000307609.1	362	362	362	362
ENSG00000285802.2	865	742	1322	2109
ENSG00000197880.11	1781	1781	1781	1781
ENSG00000229239.2	1186	1186	1186	1186
ENSG00000304075.1	501	501	501	501
ENSG00000142676.14	852	879	1017	1384
ENSG00000236810.9	1022	990	1502	3198
ENSG00000011007.13	4838	4838	4838	4838
ENSG00000057757.10	1441	1441	1590	1710
ENSG00000289835.2	508	508	669	767
ENSG00000011009.12	1227	1117	1635	1722
ENSG00000117308.15	1502	1502	1516	1532
ENSG00000117305.15	1462	1462	1570	1570
ENSG00000179163.12	2043	2043	2043	2043
ENSG00000188822.8	5265	5265	5265	5265
ENSG00000229106.1	1267	1267	1267	1267
ENSG00000232557.3	210	210	210	210
ENSG00000264926.1	78	78	78	78
ENSG00000299163.1	662	662	662	662
ENSG00000230228.2	368	368	368	368
ENSG00000189266.13	1453	1607	2428	2615
ENSG00000188529.15	2716	1808	7656	7685
ENSG00000225315.3	656	480	1282	2356
ENSG00000215905.4	328	328	328	328
ENSG00000142661.19	4226	4226	5760	6239
ENSG00000230703.1	461	461	461	461
ENSG00000142677.4	2817	2817	2817	2817
ENSG00000185436.12	1829	1476	4566	4940
ENSG00000158055.17	2369	2562	2834	4128
ENSG00000230023.3	1304	1304	1849	2472
ENSG00000309961.1	416	416	416	416
ENSG00000232298.3	856	856	856	856
ENSG00000001460.18	2691	2726	2804	2913
ENSG00000307212.1	464	464	464	464
ENSG00000001461.18	4140	3564	7757	8836
ENSG00000288982.2	386	386	386	386
ENSG00000286061.3	934	889	1455	3253
ENSG00000117602.13	2163	2386	6863	7138
ENSG00000184454.7	3980	3980	3980	3980
ENSG00000227312.2	348	348	348	348
ENSG00000298126.1	509	509	509	509
ENSG00000239106.1	103	103	103	103
ENSG00000133226.19	3671	3747	3860	3879
ENSG00000307307.1	755	635	1069	1749
ENSG00000284699.1	886	886	886	886
ENSG00000307325.1	765	765	881	1001
ENSG00000169504.15	4253	4253	4253	4253
ENSG00000238482.1	107	107	107	107
ENSG00000293733.1	501	501	501	501
ENSG00000020633.19	4260	4267	4340	4764
ENSG00000278034.1	72	72	72	72
ENSG00000229162.1	820	820	820	820
ENSG00000261025.2	1490	1490	2443	2775
ENSG00000264371.1	84	84	84	84
ENSG00000285823.1	1108	1108	1108	1108
ENSG00000233755.2	686	625	943	1687
ENSG00000303094.1	1074	1074	1074	1074
ENSG00000306010.1	494	494	494	494
ENSG00000233419.3	402	402	402	402
ENSG00000307250.1	1064	1064	1127	1665
ENSG00000231953.3	1080	1080	1080	1080
ENSG00000117614.10	1341	1341	1757	1757
ENSG00000284657.2	1210	1406	1601	2844
ENSG00000299599.1	1248	1248	1248	1248
ENSG00000117616.18	1689	1689	1954	2503
ENSG00000272432.1	485	485	485	485
ENSG00000261349.1	459	459	459	459
ENSG00000187010.21	1774	1467	3007	3054
ENSG00000309241.1	391	391	391	391
ENSG00000224183.1	480	480	480	480
ENSG00000259984.1	459	459	459	459
ENSG00000183726.11	2266	2266	2266	2266
ENSG00000188672.19	1312	1216	1810	2060
ENSG00000238084.4	478	478	478	478
ENSG00000204178.11	3617	3617	3940	3979
ENSG00000157978.13	1700	1117	2914	3432
ENSG00000117643.16	2883	2627	3561	4230
ENSG00000233478.1	2224	2224	2224	2224
ENSG00000162430.18	3376	4212	4314	4314
ENSG00000255054.3	334	334	334	334
ENSG00000228172.6	984	556	2307	2800
ENSG00000117640.18	1882	1913	3262	3900
ENSG00000272478.1	222	222	222	222
ENSG00000127423.11	1776	1776	2161	2408
ENSG00000236528.4	1142	1142	1664	1988
ENSG00000182749.6	2854	2854	3023	3244
ENSG00000207302.1	110	110	110	110
ENSG00000117632.23	1472	1443	2202	3760
ENSG00000229786.1	251	251	251	251
ENSG00000223624.1	140	140	140	140
ENSG00000294297.1	608	608	608	608
ENSG00000283938.1	93	93	93	93
ENSG00000294284.1	859	859	859	859
ENSG00000158006.14	3005	3005	3487	3545
ENSG00000207237.1	104	104	104	104
ENSG00000310101.1	1446	1321	2615	4464
ENSG00000252190.1	125	125	125	125
ENSG00000252691.1	84	84	84	84
ENSG00000158008.10	4020	4020	4020	4020
ENSG00000310112.1	527	527	527	527
ENSG00000158014.15	3173	3173	3249	3249
ENSG00000301481.1	648	648	692	1003
ENSG00000301509.1	290	290	290	290
ENSG00000284309.1	941	941	941	941
ENSG00000158022.7	1770	1770	1770	1770
ENSG00000309383.1	441	441	441	441
ENSG00000175087.10	4214	4252	4279	4560
ENSG00000309933.1	1014	1014	1014	1014
ENSG00000197245.6	2799	2799	2799	2799
ENSG00000282872.2	775	775	1085	1203
ENSG00000236782.8	1307	1394	1468	2036
ENSG00000142684.9	668	668	698	732
ENSG00000142675.18	2582	2538	2673	2841
ENSG00000302380.1	554	554	554	554
ENSG00000188782.9	1867	1867	1867	1867
ENSG00000236155.9	2108	2108	2108	2108
ENSG00000293494.3	844	901	962	2054
ENSG00000278572.1	899	899	899	899
ENSG00000306815.1	1251	1251	1361	2502
ENSG00000130695.16	3510	3934	3935	3937
ENSG00000270733.1	358	358	358	358
ENSG00000301028.1	692	692	692	692
ENSG00000142669.15	759	759	768	876
ENSG00000158062.21	1752	1726	2254	3124
ENSG00000169442.9	467	467	467	467
ENSG00000176092.17	5749	5749	6259	6269
ENSG00000225854.2	346	346	346	346
ENSG00000176083.18	1670	1670	1712	1713
ENSG00000131914.11	3716	3716	3975	3975
ENSG00000225891.3	769	795	908	2284
ENSG00000117682.18	2080	2039	3288	4450
ENSG00000223583.1	535	535	535	535
ENSG00000198830.13	2723	2723	3507	3507
ENSG00000294798.1	1135	1135	1135	1135
ENSG00000224129.1	897	897	897	897
ENSG00000117676.14	2860	3023	3192	3707
ENSG00000238705.1	52	52	52	52
ENSG00000243905.3	304	304	304	304
ENSG00000252802.1	102	102	102	102
ENSG00000252429.2	64	64	64	64
ENSG00000289452.2	778	778	1118	1435
ENSG00000299831.1	553	582	593	1357
ENSG00000299868.1	522	522	522	522
ENSG00000229247.2	238	238	238	238
ENSG00000238316.1	104	104	104	104
ENSG00000235069.2	235	235	235	235
ENSG00000299849.1	493	493	493	493
ENSG00000260063.2	3812	3812	3812	3812
ENSG00000290006.1	461	461	461	461
ENSG00000117713.21	7271	7014	8595	10567
ENSG00000303544.1	952	952	1431	1590
ENSG00000060642.12	2822	2251	4972	7619
ENSG00000241188.3	291	291	291	291
ENSG00000287810.1	177	177	177	177
ENSG00000204160.12	5045	5045	5045	5045
ENSG00000304862.1	494	498	573	910
ENSG00000175793.12	1308	1308	1308	1308
ENSG00000309929.1	418	418	418	418
ENSG00000142751.15	2690	2690	4665	4714
ENSG00000226698.1	306	306	306	306
ENSG00000289554.1	1127	1127	1127	1127
ENSG00000198746.13	2125	2125	2125	2125
ENSG00000090273.14	1792	1792	1792	1792
ENSG00000131910.5	1165	1165	1165	1165
ENSG00000175707.10	1855	1855	1855	1855
ENSG00000297103.1	467	467	597	854
ENSG00000172746.6	497	497	497	497
ENSG00000224064.1	397	397	397	397
ENSG00000225294.1	444	444	444	444
ENSG00000253368.5	2435	2435	2910	3005
ENSG00000158246.8	2382	2382	2382	2382
ENSG00000299378.1	739	648	968	1852
ENSG00000299392.1	1557	1557	1557	1557
ENSG00000090020.11	3460	3460	4737	5171
ENSG00000298936.1	368	368	368	368
ENSG00000229985.2	527	527	527	527
ENSG00000214973.3	640	640	640	640
ENSG00000225159.1	867	867	867	867
ENSG00000225990.2	220	220	220	220
ENSG00000224311.2	617	526	805	1353
ENSG00000142784.16	4490	4490	4706	4706
ENSG00000252098.1	104	104	104	104
ENSG00000243659.1	282	282	282	282
ENSG00000186501.15	1231	1511	1613	2342
ENSG00000206888.1	107	107	107	107
ENSG00000241547.1	468	468	468	468
ENSG00000304055.1	921	921	921	921
ENSG00000142765.18	1944	1918	2229	2362
ENSG00000142733.18	4373	4373	4438	4438
ENSG00000142748.14	1046	1032	1110	1482
ENSG00000174950.11	1201	1201	1457	1487
ENSG00000231207.1	355	355	355	355
ENSG00000306354.1	772	592	1797	1797
ENSG00000306368.1	565	565	565	565
ENSG00000181773.7	2137	2137	2137	2137
ENSG00000158195.11	3382	3382	5681	5681
ENSG00000241169.1	428	428	428	428
ENSG00000301155.1	1144	1144	1144	1144
ENSG00000237429.2	576	576	594	783
ENSG00000300499.1	269	269	269	269
ENSG00000126705.15	6171	6219	6438	6920
ENSG00000300470.1	554	554	554	554
ENSG00000000938.13	2490	2483	2637	2965
ENSG00000301194.1	464	464	464	464
ENSG00000310432.1	1394	1394	1394	1394
ENSG00000235912.1	192	192	192	192
ENSG00000233975.3	1358	1358	1663	2377
ENSG00000126709.16	843	825	911	936
ENSG00000294734.1	240	240	240	240
ENSG00000225886.3	489	489	489	489
ENSG00000206767.1	107	107	107	107
ENSG00000226662.2	662	662	662	662
ENSG00000207095.1	105	105	105	105
ENSG00000287244.2	746	746	935	942
ENSG00000009780.16	1763	1355	3579	3818
ENSG00000231344.1	349	349	349	349
ENSG00000230833.1	676	676	676	676
ENSG00000117758.14	3034	3034	3034	3034
ENSG00000269971.1	184	184	184	184
ENSG00000270031.1	359	359	359	359
ENSG00000223062.1	106	106	106	106
ENSG00000286433.1	1471	1471	1471	1471
ENSG00000117751.18	2468	2414	2651	2815
ENSG00000252947.1	166	166	166	166
ENSG00000309988.1	387	387	390	698
ENSG00000130775.16	1945	1993	2713	2724
ENSG00000117748.10	1327	1237	1584	1968
ENSG00000130768.15	1675	1611	1866	2264
ENSG00000227050.1	491	491	491	491
ENSG00000158156.9	2099	2178	2243	2349
ENSG00000158161.16	4403	5885	5999	6143
ENSG00000238231.2	367	367	367	367
ENSG00000240750.3	297	297	297	297
ENSG00000301359.1	393	393	393	393
ENSG00000289576.3	1044	974	1378	2408
ENSG00000228589.3	681	681	681	681
ENSG00000228943.1	235	235	235	235
ENSG00000214812.3	557	557	557	557
ENSG00000253005.1	105	105	105	105
ENSG00000169403.12	3241	3993	4191	4208
ENSG00000298310.1	811	811	811	811
ENSG00000126698.11	1681	1681	1763	1885
ENSG00000290123.2	651	651	651	651
ENSG00000130770.18	874	569	1855	2225
ENSG00000270605.2	1166	884	1945	2823
ENSG00000271398.1	425	425	425	425
ENSG00000130766.5	3462	3462	3462	3462
ENSG00000130772.14	1467	1467	1829	1829
ENSG00000204138.13	4577	4577	6048	6308
ENSG00000206779.1	101	101	101	101
ENSG00000229820.2	394	394	394	394
ENSG00000221216.1	119	119	119	119
ENSG00000308327.1	835	835	835	835
ENSG00000180198.17	2466	2618	2844	3228
ENSG00000242125.3	2201	2201	2201	2201
ENSG00000274266.1	206	206	206	206
ENSG00000200087.1	204	204	204	204
ENSG00000231468.2	611	611	611	611
ENSG00000279443.1	2083	2083	2083	2083
ENSG00000180098.9	1799	1799	1799	1799
