STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
-,hsa_circ_0000392,ENSG00000015153,protein_coding,YAF2,7.361289337309386,9.038613032002557,7.703539291813925,8.503157505113345,9.873931486210521,9.768735388095536,8.897165132845815,9.164836770967801,8.628586933721074,8.018404385620464,8.480286759592387,7.6653344815977285,9.530721462348149,9.06140422291614,9.103875838047209,9.0573018459592,8.364200819098228,8.230172860157705,9.695899933106078,9.460392850419693,7.534892663639163,10.431354376438613,11.438386990972116,9.401805506532744,8.219454681934405,9.862193553184555,7.563767273903524,9.229206180860249,9.31352624963661,8.298852847969293,9.352442187401376,9.398571246937475,9.579646785396731,0.0,0.0,8.94460843753615,8.516475176044016,8.213446824398897,0.0,11.221748964995143,10.187412135191957,8.973173275443324,9.122205403273501,10.541651306351767,9.512006963100305,7.64689474524274,8.661485983529118,0.0,0.0,0.0,9.636466132184209,0.0,9.188489062321505,8.526625497868595,9.535076155173034,9.214610084023306,8.427639661570584,8.375109912208043,10.712223217174412,9.764138769944607,9.816305891451583,9.505587180741683,12.741954628545379,7.8378829148020905,6.966230874776991,9.054089472643373,10.012269801412577,8.269848746306831,8.350953204809642,9.983830540335804,9.69065169290575,8.507178995177538,8.685607641494192,0.0
-,hsa_circ_0071174,ENSG00000198589,protein_coding,LRBA,10.523393925969046,9.622660793467945,10.019919815929164,11.050053470763986,9.196781807222385,10.405574532425485,8.634735789012836,9.815999167630624,10.004853664559809,9.237613817116257,9.93714533886319,9.659994451518966,10.01559090186227,0.0,10.424229866767487,9.541954739991446,9.362010038376438,8.965215384520212,9.695899933106078,11.82552336331537,10.435025313492087,9.002490515191154,0.0,10.985345442943897,8.63328159886127,10.709501363859369,8.881112952930781,9.229206180860249,10.160515080886483,9.618029653950881,8.867897903600458,9.760666229997643,9.427853170458333,9.104765901910259,8.98255592880966,10.790489086950538,10.420473782265882,10.65004881456018,9.686816993320386,11.752077800217496,10.602140288490478,10.293377951429294,10.343117687998925,8.5445520267672,10.626419816942615,9.963052677676812,8.661485983529118,8.08942622522471,0.0,0.0,11.956943393749048,8.905523061814927,10.080432180903507,8.526625497868595,7.73257456410009,10.727604004468054,9.425543196051903,10.246415378671179,10.364534426958897,9.501436148496493,10.716027080381139,9.96447740003289,0.0,9.6407266848395,9.416191300341236,8.73283973727827,8.898421439660588,10.529178035178058,10.932228811114898,9.110548235114905,9.883078527727328,9.242557661029855,9.170033019777232,9.510642000270005
-,hsa_circ_0001333,ENSG00000163848,protein_coding,ZNF148,9.35469366189715,9.452964531219331,10.50494957057231,9.279107378515205,8.875468202401668,10.405574532425485,9.481118632643327,9.357167623665365,8.891013692694807,10.33587432580538,9.478265472254776,9.245551265938126,9.209280905070056,10.759973255652117,10.687089270301014,10.903341619263893,8.77814334386287,10.448785392082485,9.695899933106078,8.913849938456664,10.228734753707451,11.244891819915535,10.545747710682274,9.401805506532744,9.801186702946426,9.12626098608798,9.365665286333414,10.642740493551079,10.238451247442478,10.295412916235827,10.00371610306648,8.592818620880696,9.716978895014744,10.273234392911961,9.981129203068475,9.943143667135477,9.514503994080634,9.104286568271991,9.365326446944627,8.056648494727286,0.0,10.430776959351393,9.595411514408013,10.27881046343266,10.511018651539304,9.641485894850618,9.36055469223352,10.2552255902665,10.177450426517407,0.0,10.735034745651273,10.903264946742857,9.839666330922977,8.847770970328824,9.897214036170226,9.406951593812126,9.162928327112525,10.10903061713554,8.49298051110222,10.17876143141251,9.716884512781753,9.313225611869749,10.627179249476793,10.292146037167637,8.957551326972462,9.054089472643373,9.312702913222886,9.851691781509855,9.670227685819256,9.524933108233618,8.470585146257465,10.241366318205635,9.532046438145674,9.510642000270005
-,hsa_circ_0000398,ENSG00000111371,protein_coding,SLC38A1,9.162363348442645,9.038613032002557,10.282722609403658,8.864843712067898,9.45940640755744,8.600876200610644,9.311445947597255,9.357167623665365,7.894049370884476,9.015619653768473,10.38421183041595,8.982992134851168,9.530721462348149,10.229828249355634,11.101907986848156,9.734357878659935,9.584089219288122,8.230172860157705,8.114412191568853,10.568918040158493,9.8505837801168,9.79966067437524,0.0,10.014043919344672,8.63328159886127,10.539684055347148,9.365665286333414,8.231608026419284,8.578071448931352,9.618029653950881,0.0,9.760666229997643,10.064534813842283,0.0,10.565615814829503,9.20715475179369,9.1001238547532,10.95653821912944,9.949559626405646,9.05393668142661,9.60306812751051,9.779297394114026,10.505270955451662,9.279971295870386,0.0,9.963052677676812,9.98127473421228,10.085448136315133,8.956718148253062,0.0,10.413318250555378,9.90401804454798,7.969389754457901,0.0,8.72917894750997,7.413313149522332,8.841629308902313,10.371847284774443,10.712223217174412,8.182490684471889,9.080406697541811,8.507570575249634,0.0,9.418635446217516,7.547342243908464,9.900879618579484,10.398964192847213,0.0,9.464049198618282,8.113155791497105,9.883078527727328,0.0,7.950976061548382,0.0
-,hsa_circ_0005736,ENSG00000101236,protein_coding,RNF24,9.35469366189715,10.037240705530886,9.505942047053676,7.698781660973872,10.043685640324474,9.92057308856475,9.481118632643327,8.359365764502162,9.626763224799502,9.429960129402643,9.647965711305186,8.247926075494973,0.0,8.647266559637972,11.101907986848156,10.055947190386533,0.0,9.22776862210547,10.6950299340733,10.019161849523876,7.534892663639163,10.952574507103709,11.197473406315659,10.220308753663922,10.438038990215745,0.0,8.881112952930781,9.965209916055578,9.691514537093171,9.88075803688652,9.352442187401376,10.590013433965591,10.344404963730051,10.103455108702143,8.24749044349602,9.42919843516177,9.684209808961352,8.726561110755444,0.0,10.637088470602563,0.0,9.294527126085054,8.952603979390432,0.0,0.0,10.225846158522325,8.247635639450548,0.0,9.955265627568151,0.0,9.828884613573267,0.0,10.467141744235118,9.332302851700417,10.186445550598888,11.105919268451679,10.29905836705692,10.487240747983776,7.910018800220115,10.500440566344922,9.909315280393805,9.827118269308645,0.0,0.0,10.043477048025867,10.190111831165153,9.120381894815589,9.267509779745492,9.570818485573628,10.331448505478875,10.969732297646877,9.505195061888012,10.168780230311016,9.189208274821361
-,hsa_circ_0003239,ENSG00000132388,protein_coding,UBE2G1,9.676180971096034,8.041353774973034,10.157297010274467,10.15252060048476,9.45940640755744,8.600876200610644,8.313714811590348,9.164836770967801,9.889493454889317,8.75314262448471,10.177927017502961,8.982992134851168,8.795055602527105,9.86760138767406,9.425279435011282,8.736050602160825,9.776499322271455,9.449817253556574,8.69763835882596,10.16586868710917,8.117259699363636,10.834455224285016,9.739116458487766,8.774937157735241,9.953028082365824,10.931770697716997,9.879582240798674,8.231608026419284,9.57618270977156,0.0,10.00371610306648,10.175287891611957,10.064534813842283,9.274399718877348,10.658665722061988,9.52859458991811,9.514503994080634,9.724857209874893,9.365326446944627,9.37532180143402,10.602140288490478,10.293377951429294,8.760374823127314,0.0,8.928032097365346,8.643291099083491,9.245260351367145,9.67085318899075,9.692521842887958,0.0,9.151764174910218,0.0,9.188489062321505,9.846204450668361,9.050426958968748,9.406951593812126,10.29905836705692,9.59501719167065,9.905513114724583,9.764138769944607,9.23214326481242,9.675291636604863,0.0,8.420741966523686,9.278898924474229,10.190111831165153,9.312702913222886,7.949088714218498,8.572714255888911,9.846469485669457,9.468550211050443,9.242557661029855,8.94805795329462,9.773346732338474
-,,ENSG00000005700,protein_coding,IBTK,9.524373799027899,9.622660793467945,9.868071110068788,9.01653732218677,9.873931486210521,9.768735388095536,8.897165132845815,8.94286321019116,10.111668568566031,9.429960129402643,8.801406679343803,0.0,9.209280905070056,9.06140422291614,9.103875838047209,8.322140482842116,8.77814334386287,9.449817253556574,10.280282492769503,9.020551472911906,9.114659556606828,10.626772742842498,10.738272141681302,9.562045656542907,9.439078563777764,9.862193553184555,8.559949605502814,8.645445102752364,9.691514537093171,0.0,8.867897903600458,9.176535045199161,9.579646785396731,10.103455108702143,9.245114916149518,9.20715475179369,8.516475176044016,9.573043538158071,9.365326446944627,10.511639942910083,10.602140288490478,8.559092342266252,10.343117687998925,8.958623267125434,7.930990952122637,9.811210178541504,9.245260351367145,9.086775385123346,8.956718148253062,0.0,7.833635683227869,8.322064009965004,9.38082502513933,0.0,8.72917894750997,10.213395427964581,9.162928327112525,8.375109912208043,8.49298051110222,8.182490684471889,9.494777789039535,9.675291636604863,10.627179249476793,9.418635446217516,9.541546202246552,0.0,8.635991569275946,9.404800482016219,9.850591598315226,10.224619429158155,10.342093408707399,9.505195061888012,9.683854649480612,9.510642000270005
+,hsa_circ_0000657,ENSG00000140563,protein_coding,MCTP2,9.35469366189715,10.037240705530886,9.698339069876821,9.279107378515205,10.458381384238196,10.05794127668441,10.011012074761455,9.678655688199665,8.891013692694807,9.015619653768473,10.062553580723437,9.467604109426384,9.530721462348149,10.229828249355634,0.0,10.434146020095692,10.098098387907756,10.101143578627857,0.0,11.01846653556831,9.529046287318959,10.886266269879568,9.739116458487766,9.77328947638555,9.217032500563423,10.124969586633219,10.142361369970775,9.451255154747416,8.992164887716356,10.617111390447818,9.714521731532109,8.592818620880696,10.064534813842283,9.910997359863465,9.659557921913198,10.375723076233852,7.520409478532281,9.795165349411576,9.949559626405646,0.0,0.0,10.141502589269988,10.16040371386788,10.657054069581221,9.512006963100305,0.0,9.747061332847945,0.0,11.176827380018404,10.898901341992596,9.636466132184209,9.319808248714255,10.467141744235118,8.847770970328824,9.535076155173034,9.214610084023306,9.425543196051903,9.957172664232532,8.49298051110222,8.182490684471889,8.71859785031036,9.091211115982826,10.627179249476793,11.73887610748452,9.956099645320613,8.73283973727827,10.633269162630015,9.404800482016219,10.463027469829434,10.69376974292256,9.205923021946484,9.505195061888012,8.685607641494192,0.0
+,hsa_circ_0004019,ENSG00000049618,protein_coding,ARID1B,9.676180971096034,9.038613032002557,9.505942047053676,9.941216619136028,9.45940640755744,9.768735388095536,8.897165132845815,9.678655688199665,9.474962879560737,8.75314262448471,8.480286759592387,9.245551265938126,9.793430751553823,0.0,8.689712078455239,8.322140482842116,9.584089219288122,8.644008741240457,8.69763835882596,11.14179194326388,9.529046287318959,9.12255969906388,0.0,10.014043919344672,8.63328159886127,10.347177427932142,8.146185785169287,8.231608026419284,7.581841525331869,0.0,7.550594324704868,8.913999199084364,9.258189974383853,8.690601603598028,9.467167656903257,9.322444197705783,9.514503994080634,9.926268674667797,0.0,10.052578860869012,0.0,8.559092342266252,8.760374823127314,8.958623267125434,9.512006963100305,10.100424792784441,10.359456945833111,9.67085318899075,8.373206707274337,0.0,10.1504954134823,9.90401804454798,9.38082502513933,8.112891426593219,9.313007797679322,7.995451754698366,8.841629308902313,8.375109912208043,0.0,0.0,9.716884512781753,9.827118269308645,10.627179249476793,9.833145834476431,9.278898924474229,10.052731795948274,8.314969802853039,9.94470359383556,8.764885624745045,9.846469485669457,8.470585146257465,9.505195061888012,7.950976061548382,0.0
-,hsa_circ_0002360,ENSG00000159216,protein_coding,RUNX1,10.876817776606934,10.152612305286874,10.697470540934448,11.2773647355561,10.195552041338201,9.92057308856475,10.31031017614228,10.056761010431641,11.004151418708345,10.428913962103616,10.725021471037996,10.359748118725951,9.793430751553823,10.866829032987532,8.106495471218993,11.591111867479166,11.097440104199169,11.498877453968044,9.695899933106078,10.939071434416292,10.335564075366571,11.06175049380711,10.323516136244232,12.219401449595567,10.215819883168333,10.627089883694715,9.143637301821375,9.965209916055578,9.990747637649795,0.0,10.791620189121518,10.590013433965591,11.25642186546757,11.388083737021,10.118502954487408,11.80997573508562,9.684209808961352,10.687500498710428,10.948829936267453,9.6379941104508,10.602140288490478,8.973173275443324,12.129920179240887,11.656607263729667,11.013228183302747,8.964497383311308,10.906597910772142,9.89299274011931,9.371029569991098,11.898523504379904,12.07555924069197,10.640381191923195,10.701454112767292,10.6110936647974,9.897214036170226,9.214610084023306,10.161669350246775,10.487240747983776,11.659341687062163,10.637853548549355,10.663591426331678,10.089887943554896,11.849050337793274,10.832354806667675,10.999745358216671,11.12240944962027,11.802689450447565,9.115766758814134,11.254009234065894,10.430909530954112,9.69065169290575,11.088833423114714,9.946596682780852,11.094285353681368
+,hsa_circ_0005164,ENSG00000156650,protein_coding,KAT6B,8.356895572505234,9.622660793467945,10.604419054742367,8.864843712067898,10.332943716192121,9.92057308856475,10.11782740601864,10.26303127293162,10.211117309887202,10.014225269556352,9.063902050128975,10.244362393615551,8.795055602527105,8.064102048932583,11.101907986848156,9.541954739991446,9.776499322271455,10.889086318267994,10.432169570022479,9.735671089446226,10.528069583735807,9.969405802273114,0.0,12.158014058341431,10.215819883168333,9.999556152278823,8.881112952930781,10.102582227518505,8.578071448931352,9.88075803688652,9.714521731532109,9.760666229997643,8.58153099787492,10.103455108702143,10.359311381454601,9.322444197705783,9.836037529177467,10.402289632977991,8.36751220118155,10.052578860869012,0.0,10.556220739127795,10.308379359147562,11.600041610254449,11.247588731432447,9.641485894850618,10.244071239189484,9.086775385123346,10.177450426517407,0.0,11.781903511046446,9.319808248714255,10.771802183171935,10.10897760443996,11.249929788327925,9.72845458594415,9.840056102589648,10.371847284774443,0.0,9.180005587164787,10.079073574011112,9.505587180741683,10.627179249476793,10.15475757028473,10.41513509713453,9.31667146152712,10.834784541678427,8.753939485524153,10.155148508866843,10.109242687435156,10.467531666072938,9.505195061888012,9.821198704648413,8.19167758411379
+,hsa_circ_0000370,ENSG00000151702,protein_coding,FLI1,8.940390506291182,9.038613032002557,9.698339069876821,7.286056976796294,10.332943716192121,9.18459956795914,9.632919841194248,10.056761010431641,9.764100842457562,9.015619653768473,9.063902050128975,10.118939631326576,10.01559090186227,0.0,9.425279435011282,9.0573018459592,9.099414054909744,9.22776862210547,0.0,7.540116236217937,9.987945240519316,9.835245101590452,9.739116458487766,8.637762944560345,8.219454681934405,10.998851322440466,10.016946528332726,7.649043379231804,8.992164887716356,9.88075803688652,9.130417558081508,7.596550405549219,8.58153099787492,9.56348269007663,7.664899565030799,11.264192185402418,7.520409478532281,7.991864258542983,8.36751220118155,9.05393668142661,0.0,10.430776959351393,7.955512916216332,11.348591363264804,0.0,0.0,10.051596094433325,8.672622040512374,9.371029569991098,0.0,9.414375784233426,9.64128476779632,10.080432180903507,8.526625497868595,11.11874167210738,7.995451754698366,8.427639661570584,0.0,0.0,11.178138950952851,9.080406697541811,9.505587180741683,11.04198868873975,9.418635446217516,6.966230874776991,7.7362267586223625,8.635991569275946,0.0,9.086150265491618,9.846469485669457,8.884605536719723,9.242557661029855,8.685607641494192,9.189208274821361
-,,ENSG00000100442,protein_coding,FKBP3,11.397417426936489,10.621745473854732,11.452004048014775,10.977938577913092,10.043685640324474,11.40504262684809,11.16778174194604,10.999527162332388,10.625850505104008,11.072393345861794,10.798979434018,11.413626486858702,11.377309000731342,10.759973255652117,11.745527854001043,10.981304485753714,10.58314908973919,11.64084972345602,10.432169570022479,10.459368527969465,10.435025313492087,11.798446092511256,11.06003131389624,9.837348132780862,8.954482856446557,10.539684055347148,10.878816275264372,10.228003756913111,10.896976373131873,10.102931830688945,11.58774146112082,9.760666229997643,11.114463865954281,8.690601603598028,10.118502954487408,9.20715475179369,10.83524808572667,10.356520331329078,0.0,9.37532180143402,0.0,11.430254266607529,11.35962922249714,9.764734904595446,11.569398150890931,10.888367256707642,9.65970341706986,10.892233863453955,10.691649803737175,12.705716465734945,9.828884613573267,10.903264946742857,9.70232024755281,8.847770970328824,8.72917894750997,9.214610084023306,9.425543196051903,10.693557608599901,10.364534426958897,10.500440566344922,9.3694286850627,11.751946928046303,12.041646531105043,10.292146037167637,9.956099645320613,11.253597709091073,10.398964192847213,9.267509779745492,11.95175410206385,8.526890101703579,10.789255965645037,9.919736151266603,8.364555244499575,9.189208274821361
