STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
-,hsa_circ_0071174,ENSG00000198589,protein_coding,LRBA,9.617878889170761,10.016336338477043,11.044473924619178,9.19122398591719,10.401115161738774,8.630519845184518,9.810700814467971,0.0,10.416530560678048,9.53690723147072,9.357757289920322,8.960340036427954,9.689745827531677,11.820884977268244,10.429716825496735,8.997691665723694,10.978657813656147,8.62730923079933,10.703748745228811,8.875164623251438,9.223894377154755,10.154666366549952,9.615544052664303,8.862538748630833,9.754712988573488,9.424444510632329,9.098842526485521,8.97429307355666,10.789284301414757,10.414825177611132,10.646154533046536,9.680898390626874,11.746731788254442,10.594879789190742,10.292835779345282,10.335165280108189,8.539025966503592,10.625719157387588,9.956171155041266,8.656046694475664,8.083975667517997,0.0,0.0,11.952854454016187,10.073134749866613,8.521739107819238,7.726962319322028,10.721021908136017,9.41797929202604,10.239592239073428,10.358504427660103,9.497063126071627,10.710928737329871,9.958865106437095,0.0,9.635648239276449,9.411018657018982,8.726895684273753,8.890445444979472,10.519364695886624,10.924582890896088,9.102624088492815,9.874607055361956,9.2361265398849,9.165662191682337,9.498519323827107
-,hsa_circ_0000392,ENSG00000015153,protein_coding,YAF2,9.033834163731283,7.699969584416641,8.497590735901614,9.86837010413783,9.76427784594801,8.892947417904727,9.159541780710585,9.053172968887496,9.09618495019657,9.052257049184547,8.359954533188159,8.225304017401863,9.689745827531677,9.45575978059841,7.529609029268633,10.426549624325363,9.39512448359295,8.21348733362897,9.85644368708812,7.557837846679792,9.223894377154755,9.307681628916308,8.296371986401109,9.347079746957611,9.392619969710957,9.576237630014026,0.0,0.0,8.943405418714319,8.510837905224415,8.209563260453182,0.0,11.216403643062643,10.18015319646096,8.972631750763643,9.114261172484888,10.53611410269837,9.511306820399072,7.640040756136111,8.656046694475664,0.0,0.0,0.0,9.632381308213896,9.181197418438616,8.521739107819238,9.529444961646435,9.208035205303599,8.420086769920033,8.36830175383757,10.7061922355547,9.759764740190194,9.811210178541504,9.49997699697254,12.74119482637733,7.832820352041038,6.961092138628863,9.048142618300513,10.004284771474042,8.260060662792283,8.343326850926417,9.975899854387157,9.682181505731121,8.500754959979576,8.681239850959084,0.0
-,hsa_circ_0003239,ENSG00000132388,protein_coding,UBE2G1,8.036583991692611,10.153713218631792,10.146943330459765,9.453847004251998,8.596425046558116,8.309501521643949,9.159541780710585,9.859363506541525,9.417585743127193,8.731008175774928,9.77224495510405,9.44493911213838,8.691491680199947,10.161233065979241,8.11196653349749,10.829649621941032,8.768261530288871,9.947046657427771,10.926017587285148,9.87362758349038,8.226305074879036,9.570336554616878,0.0,9.998350672330394,10.169332930450981,10.061124383509036,9.268475145336778,10.650391589104661,9.527390756334126,9.508859000586439,9.720965111234298,9.359409642690794,9.3699823031554,10.594879789190742,10.292835779345282,8.752434674586878,0.0,8.927332433917469,8.636419927405726,9.239816572471392,9.66538923215067,9.688953662777395,0.0,9.147681405715671,9.181197418438616,9.84131008410026,9.044798805835804,9.40037532831963,10.291489446783036,9.588197267883663,9.899484833717615,9.759764740190194,9.227050381328938,9.669680593468227,0.0,8.415672004169595,9.273727039505347,10.184158855636712,9.304722726145034,7.9393085792264975,8.56508455489204,9.838539585009814,9.460081736857006,9.2361265398849,8.943688391362933,9.76122127372133
-,,ENSG00000005700,protein_coding,IBTK,9.617878889170761,9.864488016552544,9.010965937492772,9.86837010413783,9.76427784594801,8.892947417904727,8.937569759839333,9.053172968887496,9.09618495019657,8.31710200215793,8.773893829136796,9.44493911213838,10.274125907555636,9.015920754487064,9.109356824793894,10.62196754888632,9.555363591363408,9.433099729320334,9.85644368708812,8.554004434597646,8.640137728820624,9.685667791556865,0.0,8.862538748630833,9.170585240270496,9.576237630014026,10.097526337936566,9.236849329731598,9.205951325728687,8.510837905224415,9.56915195119514,9.359409642690794,10.506296047521216,10.594879789190742,8.558551176588011,10.335165280108189,8.953093497385382,7.930292722506258,9.804329423712934,9.239816572471392,9.081314784238913,8.953152844233854,0.0,7.82956366778016,9.373531814808764,0.0,8.723553452029543,10.206814998641518,9.15536662813001,8.36830175383757,8.48696270952631,8.17812670717737,9.489683491235631,9.669680593468227,10.626419816942615,9.413558062607768,9.536372926793248,0.0,8.628018925341975,9.394995011345005,9.842950060455806,10.216687534768829,10.333619481712754,9.498762166813114,9.679481540441826,9.498519323827107
-,hsa_circ_0000398,ENSG00000111371,protein_coding,SLC38A1,9.033834163731283,10.279138555893429,8.859273524715162,9.453847004251998,8.596425046558116,9.307226016671486,9.351871477891015,10.221588402586935,11.094206573318727,9.729309522120593,9.579835546004992,8.225304017401863,8.108272921986705,10.564281433014854,9.845277212236953,9.794857838428593,10.007359467815686,8.62730923079933,10.53393186697375,9.359713342513786,8.226305074879036,8.572232957902177,9.615544052664303,0.0,9.754712988573488,10.061124383509036,0.0,10.557342024073082,9.205951325728687,9.094481437833807,10.952643472858782,9.943639824144844,9.048599196072768,9.595812307905282,9.778755407160583,10.497317894407368,9.274439298053046,0.0,9.956171155041266,9.975827358102336,10.079982499949883,8.953152844233854,0.0,10.409231283993172,7.962114777577239,0.0,8.723553452029543,7.406765883950762,8.834070915075296,10.365023675950885,10.7061922355547,8.17812670717737,9.07531475650241,8.501968113958611,0.0,9.413558062607768,7.542189747530814,9.89492777755446,10.390977338190757,0.0,9.456410213339316,8.105245993501931,9.874607055361956,0.0,7.94661534226055,0.0
+,hsa_circ_0004019,ENSG00000049618,protein_coding,ARID1B,9.033834163731283,9.502360050043883,9.93564012420698,9.453847004251998,9.76427784594801,8.892947417904727,9.67335792385379,0.0,8.682025859454406,8.31710200215793,9.579835546004992,8.639135834685495,8.691491680199947,11.137154333512449,9.523741158614435,9.117760099706025,10.007359467815686,8.62730923079933,10.341425792651961,8.140245871439124,8.226305074879036,7.57601830242671,0.0,7.545252352636161,8.908051454149291,9.254781933801166,8.684681819615033,9.458900118547582,9.321240614935366,9.508859000586439,9.922375975190405,0.0,10.047236340354859,0.0,8.558551176588011,8.752434674586878,8.953093497385382,9.511306820399072,10.09354264181572,10.35400832342575,9.66538923215067,8.369644991855829,0.0,10.14640904707236,9.373531814808764,8.108009456719087,9.307377871382531,7.98889163191127,8.834070915075296,8.36830175383757,0.0,0.0,9.711789204267944,9.821506538488435,10.626419816942615,9.828066592156835,9.273727039505347,10.046779330999891,8.307002179764364,9.934893585116466,8.757253411484228,9.838539585009814,8.46212864355981,9.498762166813114,7.94661534226055,0.0
-,hsa_circ_0008702,ENSG00000078369,protein_coding,GNB1,9.033834163731283,9.502360050043883,8.27586342455868,8.455902769669457,0.0,7.895979034199283,9.521551135511334,8.055886216758369,8.682025859454406,7.734399494761298,9.095162600536044,8.639135834685495,0.0,8.018704905766736,10.429716825496735,7.287921168322501,7.634723060643206,9.947046657427771,11.057197640214776,9.552083902091239,9.959894563203422,9.570336554616878,8.296371986401109,8.127637975686671,10.169332930450981,10.061124383509036,9.798269898491771,9.458900118547582,9.620377968788473,0.0,7.726084556771997,10.16582294311007,0.0,0.0,9.29398538577579,10.228335982191544,9.759200358204483,7.930292722506258,9.220173462966631,11.630200989541033,9.081314784238913,8.369644991855829,0.0,8.826389069597143,9.69502484306446,10.326287499333041,9.044798805835804,8.402508660362686,9.832489440450484,9.588197267883663,10.069241987451514,10.633477227682798,9.811210178541504,9.958865106437095,0.0,8.829652919855082,9.857912398478279,8.312992738901814,10.695627251609821,8.744142302148822,9.662587254287448,8.8401144449963,9.874607055361956,0.0,9.816825111466958,9.498519323827107
-,hsa_circ_0005736,ENSG00000101236,protein_coding,RNF24,10.03245728177369,9.502360050043883,7.693226397080523,10.038123598349637,9.916115034577425,9.476897962538448,8.354077696772887,8.639040452656399,11.094206573318727,10.050897646142307,0.0,9.222891644961985,10.688872108290218,10.01452666140312,7.529609029268633,10.947768697410645,10.21362343808359,10.432055837043148,0.0,8.875164623251438,9.959894563203422,9.685667791556865,9.878271907846392,9.347079746957611,10.584057182349826,10.340993970615417,10.097526337936566,8.23923849487752,9.42799471803994,9.678563956085886,8.72267361237559,0.0,10.631744269589877,0.0,9.29398538577579,8.94466153510178,0.0,0.0,10.218963483854969,8.24220083283935,0.0,9.95169672770957,0.0,9.824799147061308,10.459842722960397,9.327410766793747,10.180811590226108,11.099336274149543,10.291489446783036,10.480416742072588,7.9040093559926605,10.496064520538543,9.904219213584335,9.821506538488435,0.0,0.0,10.03830172638375,10.184158855636712,9.112403505018742,9.257705760362995,9.563178725584454,10.323516136244232,10.961256059113136,9.498762166813114,10.164405599319924,9.177089769246765
+,,ENSG00000136040,protein_coding,PLXNC1,10.354109842510734,11.085995805473646,10.494593940562844,10.568216056520447,10.29428202531817,10.627787083830253,10.350767101974203,9.859363506541525,11.416002679903412,10.188277524257224,9.357757289920322,9.958891159554407,8.691491680199947,10.206997382951904,10.223426856664851,11.641681264184175,10.554404548925863,0.0,10.9930980778664,11.07439195814516,11.636970214112504,10.628243127927444,10.462723346020642,10.625883987809575,10.491010432875726,10.645636668342085,10.18491171892399,10.110231154156777,8.791727899280595,9.678563956085886,11.463926497379877,10.528113905423613,10.631744269589877,0.0,9.778755407160583,9.80132940513709,11.03832864978833,9.925850008654226,10.54064946109611,10.862694217102561,10.779909473277323,10.366369968106577,0.0,10.14640904707236,10.620199564868388,10.425748257281803,0.0,10.64706631140882,10.154101032273923,11.36447660475279,10.358504427660103,9.497063126071627,10.94783751607037,10.199650168572337,0.0,8.829652919855082,10.705218160753855,10.046779330999891,10.390977338190757,8.522310528171383,9.75558539774442,7.52290064147137,9.874607055361956,11.304691978001948,9.816825111466958,10.175843095311892
-,hsa_circ_0002360,ENSG00000159216,protein_coding,RUNX1,10.147828530747919,10.693885767091082,11.271784804883147,10.18998947132888,9.916115034577425,10.306086916870004,10.051461751141405,10.858586727854114,8.098818572932657,11.586059207976005,11.09318282024404,11.493994006061243,9.689745827531677,10.934434134952086,10.330255861758504,11.056944506989208,12.21271191856404,10.209837450214815,10.621337467546134,9.137686864427128,9.959894563203422,9.984899563318757,0.0,10.786252552877237,10.584057182349826,11.253009640620869,11.382151779777834,10.110231154156777,11.808770604538454,9.678563956085886,10.683606154970796,10.942907132959993,9.632653269378633,10.594879789190742,8.972631750763643,12.121963408051638,11.651068055221804,11.012527419415816,8.957622764775927,10.901147975856528,9.887527823676976,9.367462468958406,11.902658197210839,12.071470219643487,10.694154316000308,10.606197104039117,9.891581152116206,9.208035205303599,10.154101032273923,10.480416742072588,11.65330897044007,10.633477227682798,10.658493195735142,10.084275180893208,11.848290630708297,10.827272773730288,10.994567653516267,11.116454041556088,11.794698903256377,9.105964512645649,11.246362529105129,10.42297675014087,9.682181505731121,11.08239460786564,9.942222686065277,11.082151540873996
+,hsa_circ_0000657,ENSG00000140563,protein_coding,MCTP2,10.03245728177369,9.694756456164743,9.273534196843846,10.452818021989138,10.053482803831631,10.006789584035058,9.67335792385379,10.221588402586935,0.0,10.429095379012363,10.093843048921961,10.096262895043388,0.0,11.013829109362328,9.523741158614435,10.881460574492076,9.766606202748518,9.211055104292578,10.119218688645228,10.136405656748593,9.445942084033765,8.986322567137936,10.614624205227967,9.709157464083683,8.586873963262784,10.061124383509036,9.90506936046255,9.651288918999095,10.374518517489793,7.51478758984439,9.791273031439362,9.943639824144844,0.0,0.0,10.140960465194935,10.152452135504014,10.651516579608902,9.511306820399072,0.0,9.741614909404333,0.0,11.173256422136014,10.903034953650984,9.632381308213896,10.459842722960397,8.842881924330259,9.529444961646435,9.208035205303599,9.41797929202604,9.95035077558816,8.48696270952631,8.17812670717737,8.71350860004738,9.085603508737467,10.626419816942615,11.733792771209162,9.95092463071,8.726895684273753,10.625281418121162,9.394995011345005,10.45538305827715,10.685836001593136,9.197456944763045,9.498762166813114,8.681239850959084,0.0
+,hsa_circ_0001771,ENSG00000184863,protein_coding,RBM33,10.147828530747919,9.694756456164743,9.687988801136067,8.869912752409395,10.401115161738774,9.766036419641878,9.67335792385379,9.053172968887496,10.09486633376401,9.052257049184547,8.773893829136796,8.639135834685495,8.108272921986705,9.52965763313228,9.845277212236953,10.559723658409641,9.830664526303403,8.62730923079933,10.621337467546134,9.87362758349038,9.638328572070067,8.572232957902177,10.100445324544761,9.125056487074737,8.908051454149291,9.254781933801166,9.90506936046255,9.458900118547582,10.012258907288327,10.595273086491986,8.209563260453182,8.361604372756622,9.854786034926715,0.0,8.972631750763643,10.615076101500039,9.759200358204483,0.0,9.220173462966631,10.297468887162362,10.249759393830056,0.0,0.0,9.410291816670979,9.181197418438616,8.521739107819238,9.044798805835804,10.206814998641518,10.002238615429631,0.0,10.069241987451514,0.0,9.904219213584335,8.823100091782917,10.04191356819633,8.829652919855082,9.273727039505347,0.0,9.474394232503151,10.104654808504424,10.562224865983803,9.324641562691221,9.682181505731121,8.914796406755553,9.527673920691274,9.177089769246765
-,hsa_circ_0000267,ENSG00000258539,protein_coding,AC068896.1,8.450247232149405,9.864488016552544,8.27586342455868,10.867598160988337,11.293707454786311,11.163556988951454,10.158279843788192,10.221588402586935,0.0,8.731008175774928,11.471542040116018,10.096262895043388,9.911888668788176,9.59995400951593,10.981925003259363,11.101318105668478,9.307795554534227,10.79439383775481,11.288422877828115,10.010991295117822,9.638328572070067,9.984899563318757,10.99292347268267,8.862538748630833,12.868712152103889,8.257141609709509,11.344691298292256,10.457874735323026,9.527390756334126,10.899950025485477,10.39839580643146,11.445191905246684,10.047236340354859,10.916621307982814,9.778755407160583,10.30042710098911,11.120752699910486,10.384877064986812,10.09354264181572,11.90077072624966,10.079982499949883,8.369644991855829,0.0,9.147681405715671,10.073134749866613,10.518792107330082,8.309653137042018,7.406765883950762,9.41797929202604,9.36611719639052,9.484950760428202,10.344172417404055,10.225846158522325,9.49997699697254,11.625963420632512,10.412499929128272,10.120687664006871,8.726895684273753,9.763532050045416,8.260060662792283,9.75558539774442,8.8401144449963,9.874607055361956,8.914796406755553,10.05758709522177,11.698591422374355
+,hsa_circ_0001522,ENSG00000151292,protein_coding,CSNK1G3,11.616501130607926,11.393990464850162,11.99037407195734,11.72523297851012,12.293420083686502,12.235983358060032,11.873608357141931,9.053172968887496,12.263764910767348,12.705104857061214,11.294730542350049,12.22077750502161,11.425488066547237,11.864374770899808,12.165950058686802,13.041331424655986,11.732206233337042,11.793987610222137,11.62087946034473,11.010292031194425,11.958807706312701,11.938039188940248,11.099788111087209,12.625199084798279,11.671022373219053,11.896653008832379,11.003802301048566,11.604153507158703,11.426423041637342,12.207622138213974,11.73759903330816,11.60560211299753,10.217009833882193,12.681629120969925,12.255454473533838,12.131876660009976,10.273274004069915,11.969120063595428,12.05939279736613,11.822789175148033,11.886385036549697,11.535687666960353,11.487746294344479,11.408700725159752,9.95776913157062,10.840523521313676,9.891581152116206,12.231428900547536,11.153467817763511,12.027240012623615,0.0,11.928394821382454,11.295604301654203,11.855924396806902,11.04122913611402,9.828066592156835,11.650354866266301,12.451664680029536,11.624824661479643,11.577747161782792,12.058034574170163,12.038939746771119,10.68130319198597,12.1215812723149,11.400720807244868,12.262351870252033
